0,SOLAR_global,グループ1/グループ1①_1_0.png, グループ1/ｴﾎﾁｰﾙ錠5mg_2_0.png|グループ1/ｴﾅﾗﾌﾟﾘﾙﾏﾚｲﾝ酸塩錠2.5mg｢TCK｣_2_0_rot2.png|グループ13/ｸﾞﾘﾒﾋﾟﾘﾄﾞ錠0.5mg｢ｻﾝﾄﾞ｣_1_0_rot2.png|グループ1/ｴﾅﾗﾌﾟﾘﾙﾏﾚｲﾝ酸塩錠5mg｢ﾌｿｰ｣_1_0_rot2.png|グループ1/ｴﾎﾁｰﾙ錠5mg_1_0_rot2.png|グループ10/ｴﾋﾞﾘﾌｧｲ錠1mg_1_0_rot2.png|グループ3/ｱﾝﾌﾞﾛｷｿｰﾙ塩酸塩錠15mg｢ｻﾜｲ｣ _1_0.png|グループ1/ｴﾎﾁｰﾙ錠5mg_2_0_rot0.png|グループ12/硝酸ｲｿｿﾙﾋﾞﾄﾞ徐放錠20mg「ﾄｰﾜ」_2_0_rot2.png|グループ2/ｲﾐﾀﾞﾌﾟﾘﾙ塩酸塩錠2.5mg｢ｹﾐﾌｧ｣_2_0.png|グループ2/ｳﾙｿﾃﾞｵｷｼｺｰﾙ酸錠100mg｢ﾃﾊﾞ｣_2_0_rot2.png|グループ13/ｸﾞﾘﾒﾋﾟﾘﾄﾞ錠0.5mg｢ｻﾝﾄﾞ｣_1_0.png|グループ4/ｱﾃﾞｶｯﾄ7.5mg錠_1_0.png|グループ3/ｱｷﾈﾄﾝ錠1mg_2_0_rot0.png|グループ1/ｴﾅﾗﾌﾟﾘﾙﾏﾚｲﾝ酸塩錠5mg｢ﾌｿｰ｣_1_0.png|グループ1/ｴﾅﾗﾌﾟﾘﾙﾏﾚｲﾝ酸塩錠2.5mg｢TCK｣_2_0.png|グループ12/ｼﾛｽﾀｿﾞｰﾙ錠50mg｢JG｣_1_0.png|グループ3/ｱｼﾞﾚｸﾄ錠0.5mg_1_0_rot2.png|グループ3/ｱﾑﾛｼﾞﾋﾟﾝ錠2.5mg｢ｻﾝﾄﾞ｣_1_0.png|グループ3/ｱﾑﾛｼﾞﾋﾟﾝ錠2.5mg｢ｻﾝﾄﾞ｣_1_0_rot2.png|グループ10/ｿﾌｨｱC配合錠_1_0.png|グループ14/ｸﾞﾘｸﾗｼﾞﾄﾞ錠40mg｢ｻﾜｲ｣_2_0_rot2.png|グループ2/ｲﾐﾀﾞﾌﾟﾘﾙ塩酸塩錠2.5mg｢ｹﾐﾌｧ｣_2_0_rot0.png|グループ5/ｲﾐﾀﾞﾌﾟﾘﾙ塩酸塩錠5mg｢ｹﾐﾌｧ｣_1_0_rot2.png|グループ1/ｴﾎﾁｰﾙ錠5mg_1_0.png|グループ12/ｼﾛｽﾀｿﾞｰﾙ錠50mg｢JG｣_1_0_rot0.png|グループ14/ｾﾘﾝｸﾛ錠10mg_2_0_rot0.png|グループ9/ｴﾝﾃｶﾋﾞﾙ錠0.5mg「ﾄｰﾜ」_2_0_rot2.png|グループ3/ｱﾃﾉﾛｰﾙ錠25mg｢ﾌｧｲｻﾞｰ｣_2_0_rot2.png|グループ3/ｱﾃﾉﾛｰﾙ錠25mg｢日新｣_2_0_rot0.png, 0.7845999|0.6847841|0.67403346|0.6725708|0.6701604|0.6660909|0.66519797|0.6615741|0.65788203|0.65698075|0.6545586|0.649787|0.6493963|0.6480397|0.64594555|0.64374197|0.6379988|0.63763213|0.6362299|0.635942|0.63452864|0.6329651|0.63199514|0.63130355|0.63011706|0.62961054|0.6293043|0.6289867|0.62856597|0.62838733
1,SOLAR_global,グループ1/グループ1①_1_1.png, グループ1/ｴﾍﾟﾘｿﾞﾝ塩酸塩錠50mg｢日医工｣_1_0.png|グループ10/ｴﾊﾟﾙﾚｽﾀｯﾄ錠50mg｢武田ﾃﾊﾞ｣_1_0.png|グループ7/ｱﾘﾋﾟﾌﾟﾗｿﾞｰﾙ錠3mg｢ﾖｼﾄﾐ｣_2_0_rot0.png|グループ5/ｵﾒﾌﾟﾗｿﾞｰﾙ腸溶錠10mg｢武田ﾃﾊﾞ｣_1_0_rot2.png|グループ6/ｵﾒﾌﾟﾗｿﾞｰﾙ錠10｢SW｣ 10mg_1_0.png|グループ8/ｱｿﾞｾﾐﾄﾞ錠30mg｢JG｣_2_0.png|グループ6/ｵﾙﾒｻﾙﾀﾝOD錠20mg｢DSEP｣_2_0.png|グループ6/ｵﾗﾝｻﾞﾋﾟﾝOD錠1.25mg｢ｱﾒﾙ｣_2_0.png|グループ8/ｱｿﾞｾﾐﾄﾞ錠30mg｢JG｣_1_0_rot1.png|グループ5/ｵﾒﾌﾟﾗｿﾞｰﾙ腸溶錠10mg｢武田ﾃﾊﾞ｣_1_0_rot0.png|グループ6/ｵﾙﾒｻﾙﾀﾝOD錠20mg｢DSEP｣_1_0.png|グループ6/ｵﾗﾝｻﾞﾋﾟﾝOD錠1.25mg｢ｱﾒﾙ｣_1_0_rot1.png|グループ8/ｱﾄﾙﾊﾞｽﾀﾁﾝ錠10mg｢DSEP｣_1_0.png|グループ8/ｱﾄﾙﾊﾞｽﾀﾁﾝ錠10mg｢DSEP｣_1_0_rot1.png|グループ1/ｴﾍﾟﾘｿﾞﾝ塩酸塩錠50mg｢日医工｣_1_0_rot0.png|グループ8/ｱｿﾞｾﾐﾄﾞ錠30mg｢JG｣_1_0.png|グループ6/ｵﾗﾝｻﾞﾋﾟﾝOD錠1.25mg｢ｱﾒﾙ｣_1_0.png|グループ10/ｿﾞﾃﾋﾟﾝ錠25mg｢ﾖｼﾄﾐ｣_1_0_rot2.png|グループ10/ｴﾊﾟﾙﾚｽﾀｯﾄ錠50mg｢武田ﾃﾊﾞ｣_1_0_rot0.png|グループ10/ｴﾍﾟﾘｿﾞﾝ塩酸塩錠50mg｢旭化成｣_1_0.png|グループ10/ｿﾞﾃﾋﾟﾝ錠25mg｢ﾖｼﾄﾐ｣_1_0_rot0.png|グループ4/ｱﾏﾝﾀｼﾞﾝ塩酸塩錠50mg｢ｻﾜｲ｣_1_0.png|グループ10/ｿﾞﾃﾋﾟﾝ錠25mg｢ﾖｼﾄﾐ｣_1_0.png|グループ8/ｱｿﾞｾﾐﾄﾞ錠30mg｢JG｣_1_0_rot0.png|グループ10/ｴﾊﾟﾙﾚｽﾀｯﾄ錠50mg｢武田ﾃﾊﾞ｣_1_0_rot2.png|グループ11/ｿﾞﾃﾋﾟﾝ錠50mg｢ﾖｼﾄﾐ｣_1_0_rot0.png|グループ4/ｱﾏﾝﾀｼﾞﾝ塩酸塩錠50mg｢ｻﾜｲ｣_1_0_rot2.png|グループ8/ｱｿﾞｾﾐﾄﾞ錠30mg｢JG｣_1_0_rot2.png|グループ5/ｲﾙｱﾐｸｽ配合錠HD｢三和｣_1_0.png|グループ12/ｼﾙﾆｼﾞﾋﾟﾝ錠10mg｢ｻﾜｲ｣_1_0_rot0.png, 0.6849451|0.5941076|0.5907248|0.58355176|0.5833999|0.5820152|0.5786284|0.57478666|0.5739775|0.573076|0.57250285|0.5687973|0.567733|0.56760037|0.5670049|0.56670463|0.5651649|0.5649018|0.56371653|0.5628822|0.56270003|0.5623969|0.5613063|0.56085026|0.5606637|0.5599657|0.5598961|0.5594293|0.5592208|0.5567079
2,SOLAR_global,グループ1/グループ1①_1_2.png, グループ1/ｴﾅﾗﾌﾟﾘﾙﾏﾚｲﾝ酸塩錠2.5mg｢TCK｣_1_0_rot0.png|グループ1/ｴﾎﾁｰﾙ錠5mg_1_0_rot0.png|グループ1/ｴﾅﾗﾌﾟﾘﾙﾏﾚｲﾝ酸塩錠5mg｢ﾌｿｰ｣_1_0_rot0.png|グループ2/ｲﾐﾀﾞﾌﾟﾘﾙ塩酸塩錠2.5mg｢ｹﾐﾌｧ｣_2_0_rot2.png|グループ1/ｴﾅﾗﾌﾟﾘﾙﾏﾚｲﾝ酸塩錠2.5mg｢ﾄｰﾜ｣  _2_0_rot1.png|グループ3/ｱﾑﾛｼﾞﾋﾟﾝ錠2.5mg｢ｻﾝﾄﾞ｣_1_0_rot0.png|グループ1/ｴﾅﾗﾌﾟﾘﾙﾏﾚｲﾝ酸塩錠5mg｢TCK｣_1_0_rot1.png|グループ3/ｱｸﾄｽ錠15 _2_0_rot2.png|グループ4/ｱﾃﾞｶｯﾄ7.5mg錠_2_0_rot0.png|グループ12/ｼﾝﾊﾞｽﾀﾁﾝ錠10mg「杏林」_1_0_rot1.png|グループ13/ｸﾞﾘﾐｸﾛﾝHA錠20mg_1_0_rot1.png|グループ13/ｸﾞﾘﾐｸﾛﾝHA錠20mg_2_0_rot0.png|グループ1/ｴﾅﾗﾌﾟﾘﾙﾏﾚｲﾝ酸塩錠2.5mg｢TCK｣_2_0_rot0.png|グループ3/ｱﾃﾉﾛｰﾙ錠25mg｢ﾌｧｲｻﾞｰ｣_2_0_rot2.png|グループ7/ｱﾑﾛｼﾞﾝOD錠2.5mg_1_0_rot1.png|グループ14/ｾﾚﾈｰｽ錠0.75mg_2_0_rot1.png|グループ14/ｸﾞﾘﾒﾋﾟﾘﾄﾞ錠1mg｢ﾄｰﾜ｣_2_0_rot0.png|グループ9/ｱﾒｼﾞﾆｳﾑﾒﾁﾙ硫酸塩錠10mg｢ﾄｰﾜ｣_1_0_rot2.png|グループ4/ｱﾝﾌﾞﾛｷｿｰﾙ塩酸塩錠15mg｢ﾄｰﾜ｣_1_0_rot0.png|グループ3/ｱﾑﾛｼﾞﾋﾟﾝ錠2.5mg｢ｻﾝﾄﾞ｣_1_0_rot2.png|グループ13/ｸﾞﾘﾒﾋﾟﾘﾄﾞ錠0.5mg｢ｻﾝﾄﾞ｣_2_0_rot2.png|グループ13/ｸﾞﾘﾐｸﾛﾝHA錠20mg_2_0_rot2.png|グループ4/ｱﾃﾞｶｯﾄ7.5mg錠_1_0_rot2.png|グループ14/ｾﾚﾈｰｽ錠0.75mg_2_0.png|グループ13/ｸﾞﾘﾒﾋﾟﾘﾄﾞ錠0.5mg｢ｻﾝﾄﾞ｣_2_0_rot0.png|グループ5/ｲﾐﾀﾞﾌﾟﾘﾙ塩酸塩錠5mg｢ｹﾐﾌｧ｣_1_0_rot2.png|グループ11/ｶﾙﾌｨｰﾅ錠0.25μg_1_0_rot0.png|グループ13/ｸﾞﾘﾒﾋﾟﾘﾄﾞ錠1mg｢EMEC｣_1_0_rot0.png|グループ11/ｶﾙﾌｨｰﾅ錠0.25μg_2_0.png|グループ7/ｱﾑﾛｼﾞﾝOD錠2.5mg_1_0.png, 0.7157749|0.70572597|0.69918466|0.6953222|0.69194293|0.6850877|0.68502766|0.6682171|0.66713035|0.66660225|0.666534|0.6655356|0.66508484|0.6622329|0.65881664|0.65479684|0.6534549|0.6494942|0.64854383|0.6485286|0.6463909|0.64604616|0.645998|0.64507586|0.6434204|0.64311725|0.6409099|0.64017123|0.6380933|0.6375371
3,SOLAR_global,グループ1/グループ1①_1_3.png, グループ3/ｱﾝﾌﾞﾛｷｿｰﾙ塩酸塩錠15mg｢ｻﾜｲ｣ _1_0_rot0.png|グループ4/ｱﾑﾛｼﾞﾋﾟﾝOD錠5mg｢杏林｣_2_0_rot2.png|グループ1/ｴﾎﾁｰﾙ錠5mg_2_0_rot0.png|グループ3/ｱﾝﾌﾞﾛｷｿｰﾙ塩酸塩錠15mg｢ｻﾜｲ｣ _1_0.png|グループ6/ｵﾛﾊﾟﾀｼﾞﾝ塩酸塩OD錠5mg｢日医工｣_1_0_rot0.png|グループ4/ｱﾑﾛｼﾞﾋﾟﾝOD錠5mg｢杏林｣_2_0.png|グループ6/ｱﾙｼﾞｵｷｻ錠100mg｢あすか｣_1_0.png|グループ1/ｴﾅﾗﾌﾟﾘﾙﾏﾚｲﾝ酸塩錠2.5mg｢TCK｣_1_0.png|グループ12/ｼﾝﾊﾞｽﾀﾁﾝ錠10mg「杏林」_2_0_rot0.png|グループ5/ｲﾌｪﾝﾌﾟﾛｼﾞﾙ酒石酸塩錠20mg｢あすか｣_2_0_rot0.png|グループ12/ｼﾝﾊﾞｽﾀﾁﾝ錠10mg「杏林」_2_0.png|グループ2/ｳﾙｿﾃﾞｵｷｼｺｰﾙ酸錠100mg｢ﾃﾊﾞ｣_2_0_rot2.png|グループ13/ｸﾞﾘﾐｸﾛﾝHA錠20mg_2_0.png|グループ14/ｾﾚﾈｰｽ錠0.75mg_1_0_rot0.png|グループ3/ｱﾑﾛｼﾞﾋﾟﾝ錠2.5mg｢ｻﾝﾄﾞ｣_1_0.png|グループ2/ｲﾐﾀﾞﾌﾟﾘﾙ塩酸塩錠2.5mg｢ｹﾐﾌｧ｣_2_0.png|グループ13/ｸﾞﾘﾒﾋﾟﾘﾄﾞ錠0.5mg｢ｻﾝﾄﾞ｣_1_0_rot2.png|グループ14/ｼﾝﾊﾞｽﾀﾁﾝ錠10mg｢武田ﾃﾊﾞ｣_2_0.png|グループ5/ｵｷｻﾄﾐﾄﾞ錠30mg｢CH｣_1_0_rot0.png|グループ9/ｱｾﾄｱﾐﾉﾌｪﾝ錠200mg｢ﾃﾊﾞ｣_1_0_rot0.png|グループ10/ｳﾙｿﾃﾞｵｷｼｺｰﾙ酸錠100mg｢ｻﾜｲ｣_2_0_rot0.png|グループ13/ｸｴﾁｱﾋﾟﾝ錠200mg｢EE｣_1_0.png|グループ6/ｵﾛﾊﾟﾀｼﾞﾝ塩酸塩OD錠5mg｢日医工｣_2_0.png|グループ13/ｸｴﾁｱﾋﾟﾝ錠200mg｢明治｣_2_0.png|グループ3/ｱｸﾄｽ錠15 _2_0.png|グループ9/ｴﾝﾃｶﾋﾞﾙ錠0.5mg「ﾄｰﾜ」_2_0_rot2.png|グループ14/ｾﾚﾈｰｽ錠0.75mg_2_0_rot2.png|グループ1/ｴﾅﾗﾌﾟﾘﾙﾏﾚｲﾝ酸塩錠5mg｢ﾌｿｰ｣_1_0.png|グループ11/ｶﾞｽｺﾝ錠80mg_2_0.png|グループ7/ｱｼﾞﾚｸﾄ錠1mg_1_0.png, 0.67516893|0.66530347|0.6633575|0.65424466|0.64901733|0.6457708|0.6440705|0.64399004|0.6410946|0.64015526|0.6397902|0.6392224|0.6389955|0.63891345|0.63595235|0.6345338|0.6324122|0.631634|0.6309229|0.62813854|0.62779164|0.6276369|0.6272117|0.6248592|0.6236706|0.6208867|0.62024313|0.6201308|0.6200788|0.6189711
4,SOLAR_global,グループ1/グループ1①_1_4.png, グループ4/ｱﾛﾌﾟﾘﾉｰﾙ錠100mg｢DSP｣_1_0_rot2.png|グループ5/ｲｽｺﾁﾝ錠100mg _2_0.png|グループ12/ｼﾞｴﾉｹﾞｽﾄ錠1mg「F」_1_0.png|グループ10/ｴﾝﾃｶﾋﾞﾙOD錠0.5mg「ｻﾜｲ」_2_0_rot2.png|グループ6/ｱﾝﾌﾞﾛｷｿｰﾙ塩酸塩錠15mg｢日医工｣_1_0_rot2.png|グループ3/ｱﾝﾌﾞﾛｷｿｰﾙ塩酸塩錠15mg｢ｻﾜｲ｣ _1_0.png|グループ3/ｵﾛﾊﾟﾀｼﾞﾝ塩酸塩錠5mg｢YD｣_2_0_rot2.png|グループ1/ｴｽﾜﾝﾀｲﾎｳ配合OD錠T25_2_0_rot2.png|グループ7/ｱﾛﾌﾟﾘﾉｰﾙ錠100mg｢ｻﾜｲ｣_2_0.png|グループ12/ｼﾞﾒﾁｺﾝ錠40mg｢ﾌｿｰ｣_1_0.png|グループ2/ｲﾐﾀﾞﾌﾟﾘﾙ塩酸塩錠2.5mg｢ｹﾐﾌｧ｣_2_0_rot2.png|グループ9/ｴﾝﾃｶﾋﾞﾙ錠0.5mg「JG」_2_0.png|グループ3/一硝酸ｲｿｿﾙﾋﾞﾄﾞ錠20mg｢ｻﾜｲ｣_2_0.png|グループ5/ｵｷｻﾄﾐﾄﾞ錠30mg｢CH｣_1_0.png|グループ4/ｱﾛﾌﾟﾘﾉｰﾙ錠100mg｢ﾀｶﾀ｣_2_0_rot2.png|グループ13/ｸﾞﾘﾐｸﾛﾝHA錠20mg_1_0.png|グループ6/ｱﾙｼﾞｵｷｻ錠100mg｢あすか｣_1_0.png|グループ6/ｵﾛﾊﾟﾀｼﾞﾝ塩酸塩OD錠5mg｢日医工｣_2_0_rot2.png|グループ8/ｱﾛﾌﾟﾘﾉｰﾙ錠100mg｢ｹﾐﾌｧ｣_2_0_rot2.png|グループ13/ｸﾞﾘｸﾗｼﾞﾄﾞ錠20mg｢ｻﾜｲ｣_1_0.png|グループ3/ﾑｺﾌﾞﾘﾝ錠15mg_2_0_rot2.png|グループ14/ｾﾚﾈｰｽ錠0.75mg_2_0_rot1.png|グループ13/ｸﾞﾘﾐｸﾛﾝHA錠20mg_2_0_rot2.png|グループ14/ｼﾝﾊﾞｽﾀﾁﾝ錠10mg｢武田ﾃﾊﾞ｣_2_0_rot2.png|グループ3/ｱﾑﾊﾞﾛ配合錠｢ｻﾝﾄﾞ｣_2_0.png|グループ13/ｸﾗﾘｽﾛﾏｲｼﾝ錠200mg｢CH｣ _2_0.png|グループ12/ｼﾞｬﾃﾞｨｱﾝｽ錠10mg_2_0_rot2.png|グループ1/ｴﾅﾗﾌﾟﾘﾙﾏﾚｲﾝ酸塩錠5mg｢TCK｣_1_0.png|グループ6/ｵﾛﾊﾟﾀｼﾞﾝ塩酸塩OD錠5mg｢日医工｣_2_0_rot0.png|グループ5/ｲﾐﾀﾞﾌﾟﾘﾙ塩酸塩錠5mg｢ｹﾐﾌｧ｣_1_0_rot2.png, 0.6555355|0.6517743|0.6510912|0.6370695|0.63363683|0.6335465|0.63093317|0.63048744|0.630348|0.6294477|0.62892044|0.6252755|0.62332076|0.62305295|0.620787|0.61926395|0.6173141|0.6162286|0.6152848|0.6129493|0.60827065|0.60794246|0.60631806|0.6052767|0.60524255|0.60444105|0.6042011|0.6039769|0.6035042|0.6033962
5,SOLAR_global,グループ1/グループ1①_2_0.png, グループ8/ｱﾄﾙﾊﾞｽﾀﾁﾝ錠10mg「Me」_2_0_rot2.png|グループ8/ｱﾄﾙﾊﾞｽﾀﾁﾝ錠10mg「Me」_2_0_rot1.png|グループ12/ｼﾍﾞﾉｰﾙ錠50mg_1_0_rot1.png|グループ3/ｱﾑﾛｼﾞﾋﾟﾝ錠2.5mg｢ｻﾝﾄﾞ｣_2_0_rot2.png|グループ13/ｸﾞﾘﾒﾋﾟﾘﾄﾞ錠0.5mg｢ｻﾝﾄﾞ｣_1_0_rot1.png|グループ12/ｼﾛｽﾀｿﾞｰﾙOD錠50mg｢ｻﾜｲ｣_1_0_rot2.png|グループ11/ｿﾞﾃﾋﾟﾝ錠50mg｢ﾖｼﾄﾐ｣_2_0_rot1.png|グループ13/ｸﾗﾘｽﾛﾏｲｼﾝ錠200mg｢CH｣ _1_0_rot2.png|グループ7/ｱﾅﾌﾗﾆｰﾙ錠10mg_2_0_rot2.png|グループ7/ｱｼﾞﾚｸﾄ錠1mg_2_0_rot2.png|グループ5/ｵﾒﾌﾟﾗｿﾞｰﾙ腸溶錠10mg｢武田ﾃﾊﾞ｣_2_0_rot2.png|グループ3/ｱﾑﾛｼﾞﾋﾟﾝ錠2.5mg｢ｻﾝﾄﾞ｣_2_0_rot1.png|グループ4/ｱﾄﾙﾊﾞｽﾀﾁﾝ錠10mg｢ｻﾝﾄﾞ｣_2_0_rot2.png|グループ8/ｱﾄﾙﾊﾞｽﾀﾁﾝ錠10mg「Me」_2_0_rot0.png|グループ4/ｱﾃﾞｶｯﾄ7.5mg錠_1_0_rot2.png|グループ14/ｾﾚｺｯｸｽ錠100mg_1_0_rot1.png|グループ7/ｱﾛﾌﾟﾘﾉｰﾙ錠100mg｢ﾃﾊﾞ｣_2_0_rot2.png|グループ7/ｱﾅﾌﾗﾆｰﾙ錠10mg_2_0_rot1.png|グループ8/ｱｺﾌｧｲﾄﾞ錠100mg_2_0.png|グループ9/ｱｾﾄｱﾐﾉﾌｪﾝ錠200mg｢ﾃﾊﾞ｣_2_0_rot1.png|グループ9/ｱﾒｼﾞﾆｳﾑﾒﾁﾙ硫酸塩錠10mg｢ﾄｰﾜ｣_2_0_rot0.png|グループ7/ｱﾛﾌﾟﾘﾉｰﾙ錠100mg｢ﾃﾊﾞ｣_2_0.png|グループ8/ｱｺﾌｧｲﾄﾞ錠100mg_2_0_rot2.png|グループ14/ｾﾚｺｯｸｽ錠100mg_2_0_rot2.png|グループ10/ｴﾋﾞﾘﾌｧｲ錠1mg_2_0_rot2.png|グループ14/ｷﾈﾀﾞｯｸ錠50mg_2_0_rot1.png|グループ7/ｱｼﾞﾚｸﾄ錠1mg_2_0_rot1.png|グループ8/ｱﾌﾟﾚｿﾞﾘﾝ錠10mg_2_0_rot1.png|グループ5/ｵﾒﾌﾟﾗｿﾞｰﾙ腸溶錠10mg｢武田ﾃﾊﾞ｣_2_0_rot1.png|グループ10/ATP腸溶錠20mg｢AFP｣_2_0.png, 0.77323407|0.76958346|0.7510035|0.7432853|0.74091053|0.74071944|0.73939574|0.736264|0.73501486|0.7341174|0.73079336|0.72975373|0.729625|0.72709405|0.7265432|0.72612727|0.72567147|0.72500914|0.72489995|0.7238518|0.72308093|0.72290325|0.71916056|0.71911675|0.71904457|0.7188059|0.7186848|0.7185428|0.7176764|0.7170427
6,SOLAR_global,グループ1/グループ1①_2_1.png, グループ3/ｱﾃﾉﾛｰﾙ錠25mg｢ﾌｧｲｻﾞｰ｣_2_0_rot2.png|グループ3/ｱﾑﾛｼﾞﾋﾟﾝ錠2.5mg｢ｻﾝﾄﾞ｣_1_0_rot2.png|グループ14/ｾﾚﾈｰｽ錠0.75mg_2_0_rot1.png|グループ1/ｴﾅﾗﾌﾟﾘﾙﾏﾚｲﾝ酸塩錠2.5mg｢TCK｣_1_0_rot2.png|グループ13/ｸﾞﾘﾐｸﾛﾝHA錠20mg_2_0_rot2.png|グループ3/ｱﾝﾌﾞﾛｷｿｰﾙ塩酸塩錠15mg｢ｻﾜｲ｣ _1_0.png|グループ2/ｲﾐﾀﾞﾌﾟﾘﾙ塩酸塩錠2.5mg｢ｹﾐﾌｧ｣_2_0_rot0.png|グループ1/ｴﾅﾗﾌﾟﾘﾙﾏﾚｲﾝ酸塩錠5mg｢TCK｣_1_0.png|グループ4/ｱﾃﾞｶｯﾄ7.5mg錠_2_0_rot2.png|グループ12/ｼﾝﾊﾞｽﾀﾁﾝ錠10mg「杏林」_1_0.png|グループ2/ｲﾐﾀﾞﾌﾟﾘﾙ塩酸塩錠2.5mg｢ｹﾐﾌｧ｣_2_0_rot2.png|グループ3/ｱﾑﾛｼﾞﾋﾟﾝ錠2.5mg｢ｻﾝﾄﾞ｣_1_0_rot0.png|グループ1/ｴﾅﾗﾌﾟﾘﾙﾏﾚｲﾝ酸塩錠2.5mg｢TCK｣_2_0_rot2.png|グループ7/ｱﾑﾛｼﾞﾋﾟﾝOD錠「ｻﾜｲ」5mg_1_0_rot1.png|グループ9/ｴﾝﾃｶﾋﾞﾙ錠0.5mg「JG」_2_0.png|グループ14/ｾﾚﾈｰｽ錠0.75mg_2_0.png|グループ5/ｲﾐﾀﾞﾌﾟﾘﾙ塩酸塩錠5mg｢ｹﾐﾌｧ｣_1_0_rot0.png|グループ13/ｸﾞﾘﾐｸﾛﾝHA錠20mg_2_0_rot0.png|グループ8/ｱﾄﾙﾊﾞｽﾀﾁﾝ錠10mg「Me」_1_0.png|グループ12/ｼﾝﾊﾞｽﾀﾁﾝ錠10mg「杏林」_2_0_rot1.png|グループ13/ｸﾞﾘｸﾗｼﾞﾄﾞ錠20mg｢ｻﾜｲ｣_2_0.png|グループ14/ｾﾞｽﾄﾘﾙ錠10_2_0_rot1.png|グループ14/ｾﾘﾝｸﾛ錠10mg_2_0_rot1.png|グループ1/ｴﾅﾗﾌﾟﾘﾙﾏﾚｲﾝ酸塩錠5mg｢ﾌｿｰ｣_1_0_rot2.png|グループ7/ｱﾑﾛｼﾞﾝOD錠2.5mg_1_0_rot1.png|グループ3/ｱｸﾄｽ錠15 _2_0_rot0.png|グループ12/ｼﾞｬﾃﾞｨｱﾝｽ錠10mg_2_0_rot0.png|グループ9/ｴﾝﾃｶﾋﾞﾙ錠0.5mg「ﾀｶﾀ」_2_0_rot2.png|グループ13/ｸﾞﾘｸﾗｼﾞﾄﾞ錠20mg｢ｻﾜｲ｣_2_0_rot1.png|グループ12/ｼﾝﾊﾞｽﾀﾁﾝ錠10mg「杏林」_1_0_rot1.png, 0.69829863|0.6917671|0.6895068|0.6884269|0.6758816|0.6751677|0.66609114|0.6583729|0.65809846|0.6544591|0.65193343|0.65027237|0.64711696|0.64655197|0.64192814|0.6396027|0.63954866|0.6387503|0.63530004|0.63483256|0.6342823|0.6334387|0.63263595|0.6322259|0.6316026|0.6311177|0.6310364|0.63099426|0.6305051|0.63021374
0,SOLAR_global,グループ1/グループ1①_1_0.png, , 
1,SOLAR_global,グループ1/グループ1①_1_1.png, , 
2,SOLAR_global,グループ1/グループ1①_1_2.png, , 
3,SOLAR_global,グループ1/グループ1①_1_3.png, , 
4,SOLAR_global,グループ1/グループ1①_1_4.png, , 
